StudentID,Course,StudyHours,SleepHours,PlayHours,Marks
1307,BSc_CS,1.93,7.07,2.47,27
1308,BCom,3.57,5.82,1.08,41
1309,BCom,1.5,6.91,0.91,28
1310,BSc_CS,6.39,6.56,1.64,67
1311,BBA,3.2,8.99,2.29,43
1312,BSc_CS,2.49,6.07,1.91,31
1313,BSc_Math,3.69,8.64,3.29,44
1314,BBA,7.54,8.87,1.7,88
1315,BSc_CS,5.03,6.25,2.14,54
1316,BSc_CS,1.51,8.27,0.61,30
1317,BSc_Math,7.79,6.25,1.84,82
1318,BBA,7.18,8.83,1.45,81
1319,BBA,3.43,7.25,3.94,39
1320,BA_English,2.74,4.15,3.62,29
1321,BA_English,4.08,5.66,2.3,43
1322,BSc_Math,7.44,8.32,2.39,87
1323,BSc_Math,3.21,5.6,1.54,36
1324,BCom,2.77,6.95,2.34,29
1325,BA_English,4.64,6.38,3.66,47
1326,BCA,7.38,5.95,1.68,84
1327,BSc_CS,6.4,5.76,3.93,67
1328,BCA,1.69,4.6,2.86,14
1329,BA_English,1.51,4.77,1.01,17
1330,BA_English,6.89,7.86,0.92,84
1331,BCA,3.05,4.38,2.78,26
1332,BSc_CS,1.76,4.09,3.8,14
1333,BCom,5.56,6.07,3.37,61
1334,BCA,4.61,8.93,2.47,61
1335,BSc_CS,4.89,4.72,3.35,49
1336,BSc_Math,5.97,7.91,1.73,71
1337,BBA,1.36,8.9,3.26,18
1338,BCom,2.64,6.87,2.58,27
1339,BCA,7.49,7.34,2.37,86
1340,BCom,4.73,6.07,3.12,51
1341,BSc_CS,6.43,7.97,1.2,74
1342,BCA,5.8,7.09,1.96,64
1343,BCA,2.85,6.19,0.59,42
1344,BSc_CS,3.68,5.8,0.82,50
1345,BCA,7.69,4.17,3.35,75
1346,BSc_CS,5.68,8.53,3.26,64
1347,BSc_CS,5.52,8.97,1.59,67
1348,BSc_CS,4.5,7.26,2.17,55
1349,BCA,2.32,5.17,3.68,27
1350,BSc_Math,6.94,6.53,3.45,75
1351,BSc_Math,7.14,5.67,2.27,74
1352,BSc_CS,7.4,5.28,0.53,78
1353,BCA,7.84,6.44,3.3,82
1354,BBA,6.57,5.69,0.96,73
1355,BCom,2.26,4.28,0.57,31
1356,BCA,2.39,8.22,0.71,40
1357,BCA,5.78,4.45,3.51,55
1358,BBA,1.05,6.84,1.6,22
1359,BSc_CS,3.51,7.22,2.38,44
1360,BSc_CS,3.8,6.03,0.54,46
1361,BCom,5.01,4.82,1.79,53
1362,BCom,1.04,4.99,1.36,13
1363,BBA,1.22,5.77,3.32,15
1364,BCom,3.62,4.31,0.84,42
1365,BCom,5.38,6.47,2.76,63
1366,BSc_Math,7.41,4.68,2.23,72
1367,BA_English,7.32,8.7,3.46,80
1368,BSc_CS,1.96,8.24,1.06,36
1369,BCA,2.93,8.73,1.93,36
1370,BA_English,1.01,7.74,2.73,20
1371,BSc_CS,6.96,6.93,2.38,79
1372,BBA,6.62,8.75,1.81,80
1373,BA_English,1.44,8.25,2.17,19
1374,BCA,7.06,8.65,3.01,83
1375,BSc_Math,6.69,4.32,1.77,65
1376,BA_English,2.98,7.59,0.69,39
1377,BBA,7.89,4.79,3.95,79
1378,BCA,5.09,7.48,1.89,57
1379,BCA,7.74,6.06,1.25,84
1380,BCA,1.18,8.61,1.36,20
1381,BCA,4.99,6.41,0.51,62
1382,BCom,2.74,8.73,1.25,37
1383,BCom,1.22,7.38,3.58,21
1384,BCom,3.83,4.67,3.79,35
1385,BCA,5.22,4.0,1.46,51
1386,BCA,3.57,8.52,2.68,45
1387,BCA,6.5,4.42,3.49,68
1388,BCA,6.96,7.32,2.71,78
1389,BSc_Math,7.01,7.42,1.76,81
1390,BSc_Math,7.28,4.67,2.57,75
1391,BCom,5.75,8.41,2.54,64
1392,BSc_CS,2.26,4.54,0.59,33
1393,BBA,6.37,7.92,3.81,64
1394,BA_English,7.51,4.22,3.62,73
1395,BBA,7.29,6.63,2.79,73
1396,BSc_Math,3.93,4.49,2.22,38
1397,BBA,2.31,5.63,2.2,30
1398,BA_English,7.16,8.58,0.51,87
1399,BCom,1.94,4.23,1.06,24
1400,BSc_CS,1.9,6.57,1.14,27
1401,BBA,5.97,4.18,3.89,56
1402,BCA,4.73,6.02,2.3,55
1403,BBA,1.66,5.93,2.05,21
1404,BSc_CS,6.46,6.52,3.57,67
1405,BSc_Math,1.78,4.88,0.95,20
1406,BSc_CS,4.18,6.17,0.95,50
1407,BA_English,6.92,4.37,2.65,68
1408,BCom,1.78,7.84,2.64,27
1409,BBA,4.26,6.61,3.97,48
1410,BSc_CS,3.36,5.18,1.52,37
1411,BA_English,7.31,6.16,2.32,74
1412,BSc_Math,5.42,8.43,2.34,67
1413,BSc_Math,2.37,5.09,3.57,24
1414,BSc_CS,6.73,4.38,3.25,69
1415,BA_English,1.29,6.73,0.77,21
1416,BCom,2.43,4.35,1.16,28
1417,BSc_Math,3.13,5.35,3.2,30
1418,BSc_CS,5.43,6.88,0.73,69
1419,BA_English,7.43,8.38,3.52,77
1420,BCom,7.83,6.3,1.38,82
1421,BBA,5.27,4.56,2.02,58
1422,BA_English,3.63,8.71,2.56,46
1423,BCom,2.14,6.7,1.5,31
1424,BA_English,5.71,5.76,1.19,68
1425,BCA,2.17,6.67,3.76,19
1426,BCom,3.45,8.83,1.04,52
1427,BA_English,2.13,5.88,3.17,27
1428,BA_English,7.09,4.57,2.75,74
1429,BBA,3.47,4.78,1.48,36
1430,BCom,4.14,4.23,1.91,43
1431,BCom,7.75,5.27,0.73,88
1432,BSc_Math,4.37,8.7,3.97,53
1433,BCom,4.91,8.95,1.6,64
1434,BSc_CS,5.85,7.67,3.0,64
1435,BSc_CS,3.58,5.66,1.3,45
1436,BSc_CS,3.1,4.1,3.89,29
1437,BSc_Math,5.02,4.9,2.52,53
1438,BBA,7.58,8.23,3.01,83
1439,BBA,3.55,5.5,0.97,48
1440,BCA,2.61,5.5,1.42,29
1441,BCA,5.61,4.2,2.07,60
1442,BCA,6.7,5.21,3.87,68
1443,BCom,4.48,8.53,2.11,51
1444,BCA,1.48,6.05,0.86,26
1445,BBA,1.62,5.42,1.09,22
1446,BA_English,6.09,6.86,1.58,68
1447,BSc_Math,7.95,8.6,2.35,88
1448,BSc_CS,2.29,6.24,3.4,22
1449,BSc_CS,2.06,5.36,3.19,26
1450,BSc_Math,7.42,5.44,3.7,78
1451,BSc_CS,3.81,6.04,1.85,41
1452,BCom,7.3,4.34,3.45,66
1453,BBA,5.71,5.37,2.04,58
1454,BCA,3.6,7.22,2.41,44
1455,BCom,4.58,7.88,1.53,59
1456,BA_English,3.25,6.77,2.94,33
1457,BSc_CS,6.65,4.07,3.41,61
1458,BSc_Math,5.31,7.23,3.09,53
1459,BA_English,7.77,4.93,3.65,76
1460,BCA,3.06,6.09,2.09,35
1461,BCom,4.75,8.09,1.15,55
1462,BSc_Math,1.57,5.54,2.12,24
1463,BCA,6.39,6.71,2.49,72
1464,BSc_Math,5.3,4.79,2.21,56
1465,BBA,2.86,5.49,1.6,32
1466,BBA,5.88,8.78,2.97,64
1467,BSc_CS,7.41,4.84,1.06,84
1468,BCom,6.46,4.98,3.8,58
1469,BSc_CS,2.83,8.83,0.85,42
1470,BSc_Math,5.51,7.14,3.02,62
1471,BCom,3.95,4.8,1.54,43
1472,BSc_CS,6.6,5.29,3.23,67
1473,BSc_Math,3.33,6.09,2.42,42
1474,BSc_Math,7.52,7.02,2.44,80
1475,BSc_Math,5.36,7.66,2.57,58
1476,BCom,6.96,8.14,1.12,86
1477,BSc_CS,6.31,4.9,2.02,70
1478,BCom,2.82,5.94,2.14,32
1479,BCom,3.57,7.0,3.31,42
1480,BA_English,1.87,5.95,2.72,18
1481,BA_English,3.88,6.34,0.96,50
1482,BSc_Math,3.48,4.56,1.36,39
1483,BA_English,5.43,4.77,3.29,53
1484,BCA,7.93,4.04,3.08,81
1485,BSc_CS,7.2,6.01,0.85,80
1486,BCA,2.98,7.14,2.93,34
1487,BA_English,6.97,5.75,2.25,73
1488,BA_English,2.33,6.61,0.63,35
1489,BSc_CS,5.94,4.16,1.28,65
1490,BCA,6.93,6.3,2.1,76
1491,BCA,3.97,4.17,0.65,45
1492,BCom,7.43,5.52,1.63,79
1493,BSc_Math,4.15,4.17,2.41,44
1494,BCom,5.91,4.76,3.01,54
1495,BSc_CS,6.6,8.69,1.84,76
1496,BCA,5.16,8.43,2.06,62
1497,BCA,5.71,5.22,3.98,52
1498,BCA,6.01,7.39,2.43,66
1499,BCom,4.34,7.63,1.8,53
1500,BSc_Math,7.86,5.5,2.85,82
1501,BSc_CS,1.81,4.35,3.94,14
1502,BSc_Math,5.49,5.37,1.48,58
1503,BCom,4.28,8.35,3.69,53
1504,BBA,5.57,5.54,3.11,58
1505,BCA,1.83,4.36,0.68,22
1506,BA_English,5.56,4.76,3.04,57
1507,BA_English,5.13,7.73,0.92,63
1508,BSc_Math,3.63,7.5,2.66,47
1509,BBA,4.12,7.12,1.71,50
1510,BSc_Math,6.07,7.59,1.94,66
1511,BCom,4.13,8.34,0.6,59
1512,BCA,4.4,8.35,1.05,57
1513,BCom,7.54,5.59,2.58,76
1514,BBA,5.33,5.26,3.52,57
1515,BCA,5.22,7.81,1.65,65
1516,BA_English,2.37,8.2,0.72,34
1517,BSc_Math,7.94,8.27,3.98,87
1518,BCA,4.95,5.5,3.25,46
1519,BCA,4.25,8.05,2.77,51
1520,BBA,4.83,8.26,0.84,58
1521,BCom,3.08,7.95,1.42,45
1522,BA_English,4.52,7.78,2.13,50
1523,BCom,5.49,7.0,0.6,62
1524,BBA,5.34,5.84,0.6,58
1525,BSc_Math,1.11,6.73,3.63,14
1526,BCA,1.22,6.48,1.51,17
1527,BSc_Math,2.05,5.51,1.75,26
1528,BBA,7.78,5.24,1.22,83
1529,BSc_CS,6.75,8.12,2.33,72
1530,BA_English,7.8,7.36,1.44,89
1531,BSc_CS,6.79,7.11,3.02,76
1532,BA_English,3.01,4.29,2.38,34
1533,BSc_Math,5.81,8.66,1.07,75
1534,BBA,6.17,6.4,2.63,62
1535,BSc_Math,7.79,8.22,3.44,84
1536,BSc_CS,3.88,6.58,3.82,41
1537,BSc_Math,2.66,7.34,3.35,31
1538,BSc_Math,6.92,4.06,2.83,69
1539,BCA,7.83,6.78,1.3,84
1540,BA_English,2.38,4.33,3.3,17
1541,BCA,6.5,4.5,1.15,74
1542,BA_English,2.74,4.97,0.59,39
1543,BBA,7.75,8.68,3.43,81
1544,BA_English,3.06,7.31,3.68,29
1545,BA_English,3.03,8.45,1.98,36
1546,BSc_Math,3.11,8.11,1.99,44
1547,BSc_CS,5.76,7.71,0.85,68
1548,BCom,5.8,4.23,0.56,64
1549,BSc_CS,3.39,5.93,2.18,42
1550,BBA,2.3,7.85,3.54,28
1551,BCA,3.4,5.03,0.57,39
1552,BSc_CS,3.03,5.07,3.91,31
1553,BA_English,6.36,4.52,1.72,64
1554,BCA,6.02,6.18,3.29,58
1555,BSc_CS,7.56,6.16,3.44,80
1556,BSc_Math,7.22,8.32,1.28,80
1557,BBA,2.52,8.56,3.29,30
1558,BCom,4.56,5.37,0.88,50
1559,BSc_Math,4.9,8.66,1.32,63
1560,BSc_CS,2.96,4.13,3.52,23
1561,BA_English,2.14,4.84,2.83,24
1562,BCom,2.55,8.52,2.18,32
1563,BSc_CS,3.59,6.82,3.45,35
1564,BSc_Math,4.95,5.63,3.27,46
1565,BBA,3.0,8.07,3.01,33
1566,BBA,7.79,6.86,0.52,94
1567,BCA,5.6,7.67,2.4,59
1568,BSc_Math,7.71,8.39,2.83,81
1569,BBA,6.34,4.35,3.37,64
1570,BSc_Math,7.0,4.68,2.96,66
1571,BSc_CS,3.41,5.29,3.49,32
1572,BSc_Math,6.82,5.92,0.84,79
1573,BA_English,6.92,6.92,0.92,82
1574,BCA,1.53,6.51,2.67,16
1575,BBA,3.02,5.14,2.56,37
1576,BCom,1.75,7.87,3.31,26
1577,BCom,5.72,5.62,2.0,64
1578,BCom,3.87,7.28,4.0,36
1579,BSc_Math,2.73,6.75,2.76,37
1580,BCA,6.58,5.28,1.21,75
1581,BBA,6.96,6.62,1.23,82
1582,BCA,4.48,8.19,2.03,52
1583,BSc_CS,5.72,8.91,1.94,69
1584,BCom,2.41,7.53,3.23,28
1585,BCom,4.95,5.64,3.89,44
1586,BBA,2.49,7.82,3.31,30
1587,BCA,5.61,4.03,1.11,60
1588,BA_English,6.3,8.95,2.44,75
1589,BA_English,7.44,4.27,2.34,78
1590,BSc_Math,1.72,8.4,1.58,29
1591,BCom,2.77,6.33,1.51,39
1592,BCom,6.23,7.31,0.83,75
1593,BCA,4.95,5.04,3.2,48
1594,BSc_Math,6.19,7.11,0.81,72
1595,BCom,6.84,7.68,3.98,72
1596,BCom,4.0,5.36,1.99,41
1597,BA_English,3.04,8.94,0.8,42
1598,BCA,3.82,4.99,1.83,42
1599,BSc_CS,4.74,4.5,1.47,53
1600,BCom,3.86,7.32,0.99,54
1601,BSc_Math,6.4,4.46,0.62,70
1602,BCom,5.67,6.94,2.57,63
1603,BA_English,5.19,4.09,1.22,51
1604,BCom,6.95,7.67,1.68,79
1605,BA_English,6.39,4.78,3.85,59
1606,BCA,6.66,5.03,1.37,69
1607,BCom,3.25,7.1,0.78,48
1608,BBA,3.68,6.96,3.53,40
1609,BCA,7.84,5.32,1.85,83
1610,BCA,7.6,6.61,3.79,80
1611,BSc_Math,2.0,5.29,3.7,14
1612,BSc_Math,3.66,5.87,2.47,42
1613,BCA,3.18,6.97,3.58,39
1614,BSc_Math,7.06,8.51,0.89,88
1615,BCA,2.0,6.74,2.74,21
1616,BBA,7.15,8.05,0.85,80
1617,BCA,4.11,5.11,1.86,41
1618,BCom,2.17,6.87,2.21,29
1619,BCA,3.76,4.46,1.7,43
1620,BSc_Math,4.58,5.5,1.91,54
1621,BCom,3.56,6.04,2.69,40
1622,BBA,1.87,7.94,3.89,27
1623,BSc_Math,3.62,7.96,3.54,44
1624,BSc_Math,6.49,4.1,1.73,68
1625,BA_English,7.99,6.94,2.68,83
1626,BBA,5.61,7.29,0.8,72
1627,BA_English,5.93,4.65,3.89,53
1628,BCom,7.31,5.26,2.15,81
1629,BBA,1.58,4.0,0.83,23
1630,BA_English,1.08,5.18,0.72,23
1631,BA_English,2.58,7.04,0.66,41
1632,BCA,7.92,6.02,2.69,82
1633,BBA,7.76,6.41,0.93,84
1634,BBA,7.33,8.5,3.44,81
1635,BCom,4.04,7.1,2.78,47
1636,BBA,5.21,5.62,2.66,57
1637,BCA,3.23,6.83,2.1,41
1638,BSc_CS,1.65,6.78,2.7,20
1639,BBA,3.0,6.86,1.77,40
1640,BBA,5.67,4.26,1.26,62
1641,BA_English,5.89,6.76,3.18,66
1642,BSc_CS,3.95,6.56,2.34,45
1643,BSc_CS,3.62,8.68,3.12,41
1644,BCA,6.81,6.22,3.53,71
1645,BSc_Math,5.62,5.83,3.59,55
1646,BSc_Math,5.27,5.37,1.91,59
1647,BA_English,3.31,4.24,2.15,30
1648,BBA,8.0,8.81,1.9,88
1649,BA_English,2.08,5.3,1.38,29
1650,BSc_Math,5.1,5.25,1.79,57
1651,BCom,5.41,5.51,0.6,60
1652,BSc_Math,6.34,5.95,3.88,60
1653,BCA,2.4,7.32,1.49,32
1654,BA_English,5.76,4.18,3.17,54
1655,BSc_CS,7.08,8.5,1.4,83
1656,BA_English,6.66,5.17,1.83,72
1657,BSc_Math,4.61,5.45,2.49,50
1658,BCom,2.79,6.89,0.62,42
1659,BSc_Math,5.75,7.93,3.02,60
1660,BBA,6.78,4.78,2.65,71
1661,BSc_CS,4.28,5.24,1.25,50
1662,BBA,5.75,8.68,3.06,67
1663,BA_English,4.77,4.89,1.57,51
1664,BSc_CS,4.33,4.99,1.03,54
1665,BBA,4.13,6.61,1.29,49
1666,BSc_CS,6.98,4.65,1.15,71
1667,BCom,7.24,6.14,3.24,73
1668,BSc_Math,1.99,5.37,2.7,18
1669,BCA,1.24,4.98,2.02,16
1670,BSc_CS,3.98,7.3,1.72,53
1671,BCom,7.43,6.34,3.57,78
1672,BCom,1.54,6.31,1.7,25
1673,BA_English,1.97,5.57,1.78,23
1674,BBA,6.02,7.88,1.34,67
1675,BA_English,2.19,8.2,1.64,34
1676,BA_English,4.65,4.69,2.29,44
1677,BBA,3.66,8.89,2.58,51
1678,BCom,3.95,8.47,1.12,52
1679,BSc_CS,1.43,7.14,3.9,15
1680,BA_English,3.88,6.29,1.79,44
1681,BSc_CS,3.13,4.74,2.26,32
1682,BA_English,5.9,5.42,1.45,67
1683,BA_English,4.22,4.02,3.6,43
1684,BBA,6.02,5.55,1.01,68
1685,BCA,4.14,8.46,0.57,53
1686,BA_English,5.32,7.52,2.87,61
1687,BA_English,6.2,4.47,3.23,56
1688,BSc_Math,2.25,6.82,2.24,26
1689,BCA,1.51,8.57,2.15,23
1690,BSc_CS,4.02,6.7,0.76,47
1691,BSc_CS,4.7,6.5,3.11,53
1692,BSc_CS,5.84,7.34,1.68,68
1693,BA_English,5.08,4.93,2.82,55
1694,BBA,6.84,4.65,3.63,66
1695,BSc_Math,2.2,4.04,3.83,23
1696,BSc_Math,2.93,5.97,0.69,36
1697,BA_English,7.31,5.61,2.83,76
1698,BSc_CS,5.31,5.37,2.77,58
1699,BCA,6.15,6.15,2.4,65
1700,BBA,6.22,6.66,0.6,69
1701,BSc_CS,3.26,8.94,3.75,42
1702,BBA,6.18,7.43,3.71,60
1703,BCA,3.94,7.79,3.66,45
1704,BA_English,6.19,5.7,1.88,72
1705,BCA,1.9,5.33,1.1,25
1706,BSc_CS,4.12,7.37,1.89,51
1707,BCom,5.93,5.47,0.65,72
1708,BCA,4.44,4.84,1.47,52
1709,BA_English,5.9,8.61,1.59,67
1710,BCA,5.18,5.28,0.75,57
1711,BCA,5.54,4.52,2.82,54
1712,BA_English,7.93,7.55,1.05,94
1713,BCA,3.7,7.93,2.79,47
1714,BSc_CS,6.5,6.34,3.08,65
1715,BCA,4.33,5.58,2.54,48
1716,BA_English,5.06,7.9,2.0,55
1717,BCA,5.4,5.95,1.03,61
1718,BCom,5.79,8.58,2.41,65
1719,BCA,5.91,4.13,0.53,61
1720,BCA,6.96,5.61,2.7,70
1721,BCA,2.14,5.89,2.71,26
1722,BCom,6.54,6.69,2.24,75
1723,BCom,7.5,4.85,2.25,75
1724,BCom,5.72,5.91,3.39,62
1725,BSc_CS,3.61,7.18,1.03,51
1726,BA_English,2.75,4.66,1.48,32
1727,BCA,3.16,5.36,0.95,40
1728,BBA,7.45,5.67,2.65,76
1729,BSc_CS,1.66,5.27,2.0,25
1730,BSc_Math,2.03,7.56,2.06,28
1731,BA_English,5.67,8.18,1.12,66
1732,BCom,7.26,8.54,2.33,81
1733,BCA,3.26,8.8,3.58,38
1734,BSc_CS,5.5,4.19,2.8,56
1735,BBA,3.22,6.91,0.88,47
1736,BCom,7.88,6.93,2.79,81
1737,BBA,6.82,5.43,1.45,74
1738,BCom,4.82,5.97,2.66,48
1739,BA_English,3.89,5.57,2.43,45
1740,BSc_CS,4.21,5.37,1.73,47
1741,BCA,1.42,4.5,3.08,11
1742,BSc_Math,3.91,5.03,3.08,39
1743,BSc_CS,2.47,8.61,2.1,39
1744,BCA,7.75,8.06,2.16,87
1745,BCA,3.61,6.37,3.7,34
1746,BA_English,6.44,8.2,2.95,73
1747,BSc_CS,5.86,8.55,3.04,62
1748,BBA,1.89,6.35,2.15,20
1749,BA_English,3.09,7.04,2.0,38
1750,BA_English,6.4,5.46,2.6,63
1751,BA_English,4.19,4.74,0.55,49
1752,BSc_Math,6.55,8.08,1.38,74
1753,BA_English,5.62,6.86,2.67,61
1754,BSc_CS,7.08,7.21,2.57,82
1755,BA_English,5.59,7.66,2.52,60
1756,BA_English,2.84,5.64,3.49,30
1757,BSc_Math,5.46,4.68,0.79,63
1758,BBA,3.83,5.38,3.38,43
1759,BBA,2.91,6.7,1.52,34
1760,BSc_Math,7.96,6.73,1.9,87
1761,BBA,2.52,4.95,3.25,27
1762,BA_English,4.57,5.9,1.31,57
1763,BCom,6.58,6.43,0.64,72
1764,BCom,4.71,5.19,2.55,54
1765,BA_English,1.37,4.15,3.46,7
1766,BSc_CS,7.27,8.37,1.87,85
1767,BCA,4.45,4.33,1.05,52
1768,BSc_CS,4.09,5.79,0.65,55
1769,BCom,5.43,6.0,0.51,61
1770,BCA,1.7,4.26,2.43,18
1771,BCA,7.87,6.44,2.84,85
1772,BSc_Math,4.12,6.04,2.42,45
1773,BCom,5.92,7.06,2.85,62
1774,BSc_CS,2.15,8.96,2.39,27
1775,BSc_CS,6.06,4.19,2.28,59
1776,BCA,2.86,8.7,1.53,41
1777,BCA,6.47,4.96,1.65,70
1778,BCom,7.61,8.26,0.63,95
1779,BSc_Math,7.62,8.77,0.54,94
1780,BA_English,1.05,7.37,2.92,17
1781,BBA,6.75,8.36,1.91,81
1782,BBA,1.56,5.9,1.87,25
1783,BSc_Math,6.16,5.61,3.95,58
1784,BCom,1.86,8.79,2.52,28
1785,BSc_CS,7.44,8.67,3.52,77
1786,BBA,6.0,8.63,0.62,80
1787,BSc_CS,3.91,7.79,1.48,48
1788,BCA,1.59,5.29,1.17,24
1789,BSc_Math,7.06,8.78,2.86,84
1790,BCom,3.85,5.84,2.43,47
1791,BCom,5.63,5.67,0.87,68
1792,BA_English,6.14,8.45,2.2,75
1793,BSc_CS,7.24,8.41,1.13,85
1794,BCom,7.56,4.28,2.32,74
1795,BSc_Math,2.55,8.78,1.52,40
1796,BCA,2.26,8.68,0.59,40
1797,BSc_CS,1.34,7.0,1.97,19
1798,BBA,5.59,6.98,2.41,61
1799,BA_English,5.25,5.74,1.56,54
1800,BA_English,1.58,4.99,2.03,21
1801,BA_English,2.4,5.45,2.18,29
1802,BBA,2.16,6.13,3.86,26
1803,BCA,1.51,4.26,1.95,15
1804,BA_English,6.24,6.34,1.29,73
1805,BBA,3.66,8.0,2.11,43
1806,BBA,4.87,4.94,1.33,59
1807,BSc_CS,1.99,8.55,2.35,25
1808,BSc_Math,1.27,5.88,2.12,13
1809,BSc_CS,3.71,6.39,3.99,33
1810,BCom,4.49,7.14,2.52,49
1811,BCom,3.07,6.71,1.25,40
1812,BA_English,6.83,6.83,3.18,76
1813,BA_English,1.9,4.28,2.24,20
1814,BSc_CS,7.73,8.93,2.34,84
1815,BA_English,4.59,4.62,1.5,49
1816,BBA,7.1,8.88,2.16,78
1817,BSc_Math,2.89,7.17,0.96,43
1818,BBA,4.86,6.68,2.02,55
1819,BCom,6.53,4.78,3.8,64
1820,BBA,4.8,6.27,3.93,53
1821,BCom,3.7,5.55,0.63,50
1822,BSc_Math,6.85,5.82,2.51,68
1823,BSc_CS,3.82,5.17,0.87,50
1824,BCA,3.76,8.07,2.02,49
1825,BBA,3.14,5.69,3.16,33
1826,BSc_CS,3.49,8.79,2.73,41
1827,BBA,5.53,6.69,3.46,61
1828,BSc_CS,7.18,4.8,1.11,76
1829,BSc_CS,7.18,6.3,2.89,75
1830,BCom,1.21,4.52,1.42,13
1831,BSc_CS,4.83,4.43,3.51,44
1832,BSc_CS,5.28,8.23,3.32,59
1833,BBA,7.95,6.53,3.95,81
1834,BCom,1.29,5.96,1.89,15
1835,BCA,2.53,8.55,2.41,39
1836,BCA,7.8,6.42,2.02,82
1837,BSc_Math,5.46,4.6,1.42,61
1838,BCA,2.98,5.92,2.67,33
1839,BCom,6.4,5.35,1.2,75
1840,BCA,4.11,8.21,1.8,53
1841,BBA,5.8,5.83,3.02,63
1842,BCA,2.06,5.64,2.93,24
1843,BCA,2.38,5.37,1.11,30
1844,BBA,3.11,7.54,3.21,32
1845,BSc_CS,3.44,6.93,2.73,40
1846,BCom,7.13,6.46,3.81,67
1847,BA_English,3.21,7.67,0.86,47
1848,BCA,4.47,8.62,1.95,53
1849,BSc_Math,3.98,6.85,2.43,43
1850,BSc_CS,5.89,7.82,3.97,62
1851,BSc_CS,5.28,7.38,1.9,64
1852,BBA,7.94,5.01,2.23,87
1853,BCom,1.39,6.6,3.57,18
1854,BCom,4.6,4.34,1.84,53
1855,BCA,6.52,6.75,1.18,70
1856,BBA,2.88,8.86,1.3,43
1857,BBA,7.56,7.04,1.34,81
1858,BBA,4.65,5.11,3.06,49
1859,BA_English,5.43,7.97,3.39,56
1860,BA_English,1.95,7.82,2.35,27
1861,BA_English,4.07,5.11,0.71,53
1862,BCom,5.93,7.43,2.24,72
1863,BCom,6.85,5.24,3.86,65
1864,BA_English,2.27,5.19,3.58,20
1865,BA_English,3.43,7.54,1.08,44
1866,BSc_Math,2.31,4.66,2.99,23
1867,BBA,7.18,7.86,2.33,78
1868,BSc_Math,4.78,8.34,3.46,55
1869,BCA,4.18,6.68,3.23,44
1870,BCom,5.57,8.67,2.96,65
1871,BBA,6.68,4.27,1.18,66
1872,BCom,1.64,4.81,2.01,18
1873,BCA,4.0,8.51,3.5,50
1874,BSc_Math,3.57,7.75,2.01,40
1875,BSc_Math,7.39,8.17,3.76,75
1876,BSc_CS,1.23,7.67,1.47,23
1877,BSc_Math,2.83,4.25,1.05,36
1878,BCom,2.54,8.48,2.85,34
1879,BSc_CS,4.44,7.61,3.08,48
1880,BA_English,7.5,5.41,1.33,82
1881,BBA,1.31,4.33,3.03,12
1882,BSc_CS,7.28,7.18,3.65,78
1883,BCom,7.33,5.75,2.66,74
1884,BSc_CS,1.66,5.98,1.07,26
1885,BSc_CS,2.02,5.95,1.6,24
1886,BCA,4.62,8.83,2.25,58
1887,BA_English,5.32,4.32,1.81,52
1888,BBA,7.23,5.08,1.12,78
1889,BSc_CS,3.78,6.47,2.5,46
1890,BCA,1.19,4.5,1.02,15
1891,BA_English,2.42,8.47,1.08,39
1892,BSc_CS,1.32,8.11,3.98,22
1893,BSc_CS,1.18,4.93,3.99,14
1894,BCom,3.97,5.4,2.67,46
1895,BSc_CS,7.73,6.03,1.46,80
1896,BSc_Math,1.18,6.84,3.93,17
1897,BCA,1.08,4.48,1.76,18
1898,BSc_Math,1.45,7.44,3.76,22
1899,BBA,3.43,7.14,1.22,46
1900,BCA,7.2,5.18,1.45,73
1901,BCA,7.04,5.64,1.5,76
1902,BA_English,4.62,8.91,2.15,55
1903,BSc_CS,2.08,5.45,3.48,18
1904,BA_English,2.3,7.6,3.01,25
1905,BSc_CS,2.7,4.83,2.79,25
1906,BSc_Math,7.31,8.4,2.09,84
1907,BCom,2.95,5.72,3.56,32
1908,BCA,5.36,5.45,1.02,60
1909,BA_English,5.58,5.42,3.29,58
1910,BA_English,3.15,5.63,2.74,33
1911,BCom,5.36,5.94,3.78,56
1912,BCom,6.26,6.57,3.17,66
1913,BSc_CS,2.76,7.68,3.61,33
1914,BCom,4.15,5.99,0.88,48
1915,BCom,6.72,4.87,1.68,73
1916,BA_English,6.7,7.96,0.67,77
1917,BCA,6.82,4.09,0.99,76
1918,BSc_CS,3.88,5.28,3.29,36
1919,BCA,4.29,5.14,3.26,42
1920,BSc_Math,7.66,5.0,1.67,84
1921,BSc_CS,6.58,8.43,2.93,75
1922,BSc_CS,6.33,6.96,3.12,66
1923,BCA,6.62,4.16,1.55,71
1924,BBA,4.88,5.47,3.89,48
1925,BCA,6.58,8.33,2.05,76
1926,BSc_CS,5.84,6.72,2.03,61
1927,BSc_Math,5.7,6.07,3.18,62
1928,BSc_Math,3.24,8.39,2.67,45
1929,BA_English,2.98,4.67,1.18,37
1930,BCom,2.16,5.69,2.38,29
1931,BA_English,3.93,5.04,3.4,37
1932,BCom,4.75,7.3,1.69,54
1933,BCom,1.91,5.14,2.19,20
1934,BSc_Math,1.37,4.36,0.79,22
1935,BA_English,4.25,4.08,3.8,37
1936,BSc_CS,2.84,6.86,3.04,37
